Date,Time,Bat Volt Min Day (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Barometric Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (°F),Max Temp Time,Daily Min Temp (°F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
9/14/20,1200,12.5,53.6,0,0,30.06,69,64,65.4,1148,53.6,0237,NW | 309,10.5,NW | 325,6.1
9/14/20,1100,12.5,53.8,0,0,30.06,80,60.1,64,1059,53.6,0237,NNW | 344,8.4,N | 350,4.5
9/14/20,1000,12.5,53.6,0,0,30.05,91,56.1,57.7,1000,53.6,0237,NNW | 342,8.6,NNW | 345,4.8
9/14/20,0900,12.5,53.5,0,0,30.04,95,55,55.6,0851,53.6,0237,N | 355,8.2,NNW | 343,3.8
9/14/20,0800,12.5,53.2,0,0,30.04,96,54.2,54.5,0101,53.6,0237,N | 356,8.7,N | 3,4.5
9/14/20,0700,12.5,53.1,0,0,30.02,97,54,54.5,0101,53.6,0237,N | 6,8.6,N | 5,5
9/14/20,0600,12.5,53,0,0,30.01,97,53.8,54.5,0101,53.6,0237,N | 10,9.6,NNE | 13,5.3
9/14/20,0500,12.5,53.2,0,0,30.01,97,53.9,54.5,0101,53.6,0237,N | 5,9.3,NE | 35,4.7
9/14/20,0400,12.5,53,0,0,30.01,97,53.8,54.5,0101,53.6,0237,N | 4,7.5,NNE | 17,3.8
9/14/20,0300,12.5,52.9,0,0,30.01,97,53.8,54.5,0101,53.6,0237,NNW | 346,7.1,NNW | 341,3.9
9/14/20,0200,12.5,53.2,0,0,30.01,96,54.3,54.5,0101,54,0158,NNW | 328,5.2,NNW | 328,2.9
9/14/20,0100,12.5,53.5,0,0.01,30.01,95,54.8,66.9,1502,50.6,0553,NNW | 333,5.2,NNW | 331,2.6
9/14/20,0000,12.5,53.7,0,0.01,30.02,95,55.1,66.9,1502,50.6,0553,N | 1,7.1,N | 1,3.4
9/13/20,2300,12.5,53.8,0,0.01,30.01,94,55.3,66.9,1502,50.6,0553,NNW | 346,8.2,NNW | 327,3.9
9/13/20,2200,12.5,53.8,0,0.01,30.01,94,55.4,66.9,1502,50.6,0553,NNW | 342,7.1,NNW | 338,4.4
9/13/20,2100,12.5,53.7,0,0.01,30,93,55.6,66.9,1502,50.6,0553,NNW | 330,7.7,NNW | 340,4.8
9/13/20,2000,12.5,53.5,0,0.01,29.98,91,56.1,66.9,1502,50.6,0553,NW | 325,7.5,NW | 325,4.7
9/13/20,1900,12.5,53.6,0,0.01,29.97,87,57.3,66.9,1502,50.6,0553,NW | 315,7.4,N | 350,4
9/13/20,1800,12.5,53.8,0,0.01,29.97,83,59,66.9,1502,50.6,0553,NW | 309,10.1,NW | 314,6.2
9/13/20,1700,12.5,54.2,0,0.01,29.96,72,63.5,66.9,1502,50.6,0553,W | 271,11.1,WNW | 297,6.8
9/13/20,1600,12.5,54.7,0,0.01,29.96,68,65.7,66.9,1502,50.6,0553,WSW | 240,9.3,SW | 230,6
9/13/20,1500,12.5,54.8,0,0.01,29.96,74,63.4,65.5,1451,50.6,0553,NW | 311,9,WNW | 291,4.6
9/13/20,1400,12.5,54.8,0,0.01,29.98,84,59.7,61,1349,50.6,0553,NW | 317,10.5,NW | 320,6.2
9/13/20,1300,12.5,56.5,0,0.01,29.98,96,57.7,59.5,1256,50.6,0553,NW | 311,9.7,WNW | 302,5.4
9/13/20,1200,12.5,55.1,0,0.01,29.99,99,55.4,56.4,1157,50.6,0553,NW | 309,7.2,W | 269,4.6
9/13/20,1100,12.5,54.2,0,0.01,30,99,54.4,55.1,1053,50.6,0553,NNW | 334,6.9,NW | 323,3.6
9/13/20,1000,12.5,53.3,0,0.01,30,99,53.5,53.9,0944,50.6,0553,NNW | 333,6.2,NNW | 339,2.7
9/13/20,0900,12.5,52,0,0.01,29.99,99,52.3,53.2,0856,50.6,0553,ENE | 65,5.8,E | 84,3.2
9/13/20,0800,12.5,51.3,0.01,0.01,29.98,99,51.6,52.8,0101,50.6,0553,NE | 52,5.7,E | 80,2.7
9/13/20,0700,12.5,50.6,0,0,29.97,99,50.9,52.8,0101,50.6,0553,NE | 39,3.8,NW | 319,2
9/13/20,0600,12.5,50.7,0,0,29.95,99,51,52.8,0101,50.6,0553,NNE | 31,5.8,N | 2,3.1
9/13/20,0500,12.6,51.8,0,0,29.94,99,52.2,52.8,0101,51.5,0209,N | 8,6,NNE | 18,2.6
9/13/20,0400,12.6,51.7,0,0,29.95,98,52.1,52.8,0101,51.5,0209,NNW | 346,3.6,NNW | 332,1.5
9/13/20,0300,12.6,51.4,0,0,29.94,98,51.8,52.8,0101,51.5,0209,NE | 56,3.4,ENE | 68,1
9/13/20,0200,12.6,51.6,0,0,29.94,98,52.2,52.8,0101,51.5,0158,NE | 52,4.2,NNE | 33,2.3
9/13/20,0100,12.3,52.1,0,0,29.96,98,52.7,64.7,1431,48.5,0530,N | 9,4,N | 3,1.2
9/13/20,0000,12.3,52,0,0,29.96,97,52.7,64.7,1431,48.5,0530,NNW | 343,3.4,NNW | 337,1.3
9/12/20,2300,12.3,51.9,0,0,29.96,97,52.8,64.7,1431,48.5,0530,N | 4,3.1,N | 353,1.2
9/12/20,2200,12.3,52.1,0,0,29.96,96,53.1,64.7,1431,48.5,0530,W | 279,2.5,NNW | 341,0.8
9/12/20,2100,12.3,51.8,0,0,29.95,95,53.2,64.7,1431,48.5,0530,WSW | 254,3.7,W | 275,0.8
9/12/20,2000,12.3,51.9,0,0,29.93,92,54,64.7,1431,48.5,0530,SSW | 204,2.5,SSW | 208,1.3
9/12/20,1900,12.3,52.9,0,0,29.92,88,56.4,64.7,1431,48.5,0530,SW | 222,4.4,WSW | 240,1.4
9/12/20,1800,12.3,53.7,0,0,29.92,78,60.5,64.7,1431,48.5,0530,SSW | 211,7,SSW | 199,4.1
9/12/20,1700,12.3,53.9,0,0,29.93,74,62.2,64.7,1431,48.5,0530,SW | 228,8.3,WSW | 241,5.3
9/12/20,1600,12.3,54.1,0,0,29.93,74,62.3,64.7,1431,48.5,0530,WSW | 242,9.3,SW | 231,5.6
9/12/20,1500,12.3,54.6,0,0,29.94,73,63.5,64.7,1431,48.5,0530,WSW | 240,8.8,WSW | 252,5.4
9/12/20,1400,12.3,54.6,0,0,29.96,74,63,63.8,1319,48.5,0530,WSW | 237,10.1,SW | 234,6.5
9/12/20,1300,12.3,55.2,0,0,29.96,76,62.8,63.8,1259,48.5,0530,WSW | 241,8.9,SW | 234,5.2
9/12/20,1200,12.3,55.6,0,0,29.97,81,61.4,63.8,1154,48.5,0530,SW | 232,8.7,WSW | 242,5.4
9/12/20,1100,12.3,56.2,0,0,29.99,96,57.2,59.3,1048,48.5,0530,WSW | 258,8.1,WSW | 237,3.7
9/12/20,1000,12.3,54,0,0,30,99,54.4,55.7,1000,48.5,0530,WNW | 301,4.6,WNW | 283,1.8
9/12/20,0900,12.3,52.4,0,0,30,99,52.7,53.6,0900,48.5,0530,NNW | 330,2.9,NNW | 330,1.3
9/12/20,0800,12.3,50,0,0,29.99,99,50.4,51.9,0203,48.5,0530,ESE | 120,4.1,E | 100,1.7
9/12/20,0700,12.3,48.8,0,0,29.98,98,49.3,51.9,0203,48.5,0530,ENE | 64,8,ENE | 76,2.7
9/12/20,0600,12.4,48.8,0,0,29.98,98,49.2,51.9,0203,48.5,0530,N | 358,3.1,N | 354,0.9
9/12/20,0500,12.4,49.7,0,0,29.97,98,50.2,51.9,0203,49.5,0459,SSW | 196,3.5,SW | 220,1.6
9/12/20,0400,12.4,49.5,0,0,29.97,98,50.1,51.9,0203,49.6,0314,E | 91,3.9,ESE | 104,1
9/12/20,0300,12.4,50.9,0,0,29.99,98,51.5,51.9,0203,50.8,0259,N | 10,3.6,NNE | 24,1.4
9/12/20,0200,12.4,50.9,0,0,29.99,98,51.5,51.9,0157,50.9,0102,N | 4,5.2,N | 354,1.8
9/12/20,0100,11.7,49.8,0,0,30,97,50.5,68.5,1456,50.1,2332,N | 7,4.2,N | 2,2.2
9/12/20,0000,11.7,49.7,0,0,30,96,50.7,68.5,1456,50.1,2332,NE | 47,2.9,E | 92,1.1
9/11/20,2300,11.7,50.3,0,0,30.01,95,51.7,68.5,1456,51.5,2246,NW | 326,4.1,N | 8,1.3
9/11/20,2200,11.7,51.1,0,0,30.02,89,54.2,68.5,1456,51.7,2155,SSW | 197,3,S | 190,1.1
9/11/20,2100,11.7,54.6,0,0,30.01,84,59.5,68.5,1456,55.7,0459,ENE | 64,2.6,E | 87,0.8
9/11/20,2000,11.7,54.6,0,0,30.01,82,59.9,68.5,1456,55.7,0459,N | 358,2.8,N | 5,0.7
9/11/20,1900,11.7,54.6,0,0,30,79,61.1,68.5,1456,55.7,0459,NNW | 332,3.2,WNW | 300,1
9/11/20,1800,11.7,55,0,0,30.01,72,64.2,68.5,1456,55.7,0459,NNW | 327,11,NNW | 332,4.9
9/11/20,1700,11.7,55.5,0,0,30.01,69,65.8,68.5,1456,55.7,0459,NNW | 331,12.4,NNW | 334,7.1
9/11/20,1600,11.7,55.8,0,0,30.02,67,67.2,68.5,1456,55.7,0459,NNW | 327,11.2,NW | 319,7.2
9/11/20,1500,11.7,56.1,0,0,30.02,67,67.4,68.5,1456,55.7,0459,WSW | 253,8.1,WNW | 300,3.8
9/11/20,1400,11.7,55.8,0,0,30.04,72,65.1,66.7,1350,55.7,0459,W | 267,4.4,NW | 316,2.4
9/11/20,1300,11.7,55,0,0,30.06,76,62.6,63.6,1259,55.7,0459,WSW | 238,4.1,NW | 315,1.7
9/11/20,1200,11.7,55.5,0,0,30.07,79,62.1,62.9,1140,55.7,0459,SSW | 207,2.8,SSW | 213,1.3
9/11/20,1100,11.7,56.4,0,0,30.08,86,60.7,61.8,1059,55.7,0459,SSW | 212,2.3,S | 190,0.4
9/11/20,1000,11.7,55.3,0,0,30.08,89,58.4,59.6,0943,55.7,0459,SSW | 208,1.9,W | 270,0.2
9/11/20,0900,11.7,54.2,0,0,30.08,88,57.8,58.2,0850,55.7,0459,NE | 48,2,ENE | 71,0.3
9/11/20,0800,11.7,54.1,0,0,30.08,89,57.4,58,0753,55.7,0459,ENE | 60,7.3,ENE | 76,4.3
9/11/20,0700,11.7,53.9,0,0,30.07,90,56.8,57.9,0136,55.7,0459,ENE | 64,5.7,ENE | 65,3.7
9/11/20,0600,11.7,53.7,0,0,30.06,91,56.2,57.9,0136,55.7,0459,NE | 46,6.5,E | 85,2
9/11/20,0500,11.7,53.6,0,0,30.06,90,56.4,57.9,0136,55.7,0459,NE | 55,4.8,ENE | 76,1.6
9/11/20,0400,11.7,54.2,0,0,30.06,90,57.2,57.9,0136,57,0328,ENE | 61,6,ENE | 58,3.6
9/11/20,0300,12.2,54.6,0,0,30.06,90,57.4,57.9,0136,57.2,0214,ENE | 61,5.9,ENE | 66,4.4
9/11/20,0200,12.2,54.8,0,0,30.06,90,57.5,57.9,0136,57.3,0121,ENE | 58,5.7,NE | 53,3.4
9/11/20,0100,11.7,54.7,0,0,30.07,92,57,65.8,1221,53.6,2019,NE | 41,5.1,ENE | 64,2.2
9/11/20,0000,11.7,54.9,0,0,30.07,94,56.8,65.8,1221,53.6,2019,NE | 48,4.4,NE | 50,1.4
9/10/20,2300,11.7,53.8,0,0,30.08,94,55.6,65.8,1221,53.6,2019,SSW | 206,1.4,E | 91,0.1
9/10/20,2200,11.7,54.3,0,0,30.07,93,56.3,65.8,1221,53.6,2019,SE | 126,1.2,NE | 43,0.1
9/10/20,2100,11.7,53.8,0,0,30.07,94,55.4,65.8,1221,53.6,2019,NE | 42,3,NNE | 30,0.8
9/10/20,2000,11.7,52.8,0,0,30.06,92,55,65.8,1221,54,1958,N | 2,1.8,NNE | 16,0.9
9/10/20,1900,11.7,54.1,0,0,30.05,86,58.2,65.8,1221,55.1,0240,N | 359,5.5,W | 260,1
9/10/20,1800,11.7,55.6,0,0,30.06,82,61.3,65.8,1221,55.1,0240,N | 359,2.1,SW | 236,0.3
9/10/20,1700,11.7,55.9,0,0,30.05,83,61.1,65.8,1221,55.1,0240,SW | 235,3,SW | 217,1
9/10/20,1600,11.7,55.5,0,0,30.06,80,61.8,65.8,1221,55.1,0240,WSW | 241,5,SW | 236,3
9/10/20,1500,11.7,55.2,0,0,30.07,77,62.3,65.8,1221,55.1,0240,WSW | 250,6.6,WSW | 241,3.7
9/10/20,1400,11.7,55.6,0,0,30.08,74,63.8,65.8,1221,55.1,0240,WSW | 239,7,WSW | 238,4.9
9/10/20,1300,11.7,56.2,0,0,30.07,73,65.2,65.8,1221,55.1,0240,SW | 230,5.7,WSW | 248,2.6
9/10/20,1200,11.7,57.6,0,0,30.07,82,63.3,64.6,1200,55.1,0240,NNW | 344,5.9,ENE | 73,2.1
9/10/20,1100,11.7,57.5,0,0,30.07,96,58.7,61.1,1059,55.1,0240,E | 81,7.6,E | 87,4.5
9/10/20,1000,11.7,55.1,0,0,30.07,98,55.6,56.6,1000,55.1,0240,E | 88,9.4,E | 86,7
9/10/20,0900,11.7,54.8,0,0,30.05,98,55.3,55.9,0114,55.1,0240,E | 83,9.6,E | 81,4.7
9/10/20,0800,11.7,54.8,0,0,30.04,98,55.4,55.9,0114,55.1,0240,ESE | 103,2.6,E | 88,0.9
9/10/20,0700,11.7,55,0,0,30.02,98,55.4,55.9,0114,55.1,0240,E | 88,4,E | 87,1.7
9/10/20,0600,11.7,55.1,0,0,30,98,55.6,55.9,0114,55.1,0240,E | 92,4.2,ESE | 110,1.7
9/10/20,0500,12.3,55.2,0,0,29.99,98,55.6,55.9,0114,55.1,0240,SSE | 153,4.8,SE | 133,1.4
9/10/20,0400,12.3,55.1,0,0,29.98,98,55.5,55.9,0114,55.1,0240,SSE | 150,3.5,SSE | 159,0.6
9/10/20,0300,12.3,54.8,0,0,29.97,98,55.3,55.9,0114,55.1,0240,E | 87,4.9,E | 98,2.8
9/10/20,0200,12.3,55.3,0,0,29.96,98,55.8,55.9,0114,55.6,0156,SE | 140,4.3,SE | 140,1.6
9/10/20,0100,12.2,55.1,0,0,29.96,98,55.6,57.6,1640,53.2,0653,SE | 140,3.8,SE | 135,1.4
9/10/20,0000,12.2,55.1,0,0,29.95,98,55.8,57.6,1640,53.2,0653,ESE | 105,4.3,ESE | 109,1.6
9/9/20,2300,12.3,55.1,0,0,29.95,97,55.9,57.6,1640,53.2,0653,W | 267,2.9,WSW | 238,0.4
9/9/20,2200,12.3,55.1,0,0,29.94,97,55.9,57.6,1640,53.2,0653,WNW | 295,2.2,WSW | 246,0.4
9/9/20,2100,12.3,54.9,0,0,29.94,97,55.8,57.6,1640,53.2,0653,WNW | 292,4.1,WSW | 248,1.6
9/9/20,2000,12.3,55.4,0,0,29.92,96,56.3,57.6,1640,53.2,0653,ESE | 123,7.2,E | 86,3.9
9/9/20,1900,12.3,55.6,0,0,29.91,96,56.8,57.6,1640,53.2,0653,S | 176,6.4,S | 171,3
9/9/20,1800,12.3,55.9,0,0,29.91,96,57.1,57.6,1640,53.2,0653,S | 184,5.6,S | 180,2.8
9/9/20,1700,12.3,56.3,0,0,29.9,96,57.5,57.6,1640,53.2,0653,SSW | 195,4.6,SW | 224,1.4
9/9/20,1600,12.4,56.5,0,0,29.9,96,57.5,57.6,1522,53.2,0653,W | 266,2.1,SSW | 193,0.4
9/9/20,1500,12.4,56.4,0,0,29.9,97,57.2,57.5,1459,53.2,0653,S | 178,2.8,S | 175,0.8
9/9/20,1400,12.4,56.3,0,0,29.91,98,57,57.2,1318,53.2,0653,NW | 314,2.2,N | 353,0.5
9/9/20,1300,12.4,56.1,0,0,29.91,98,56.6,56.9,1300,53.2,0653,S | 189,3.8,S | 187,1.6
9/9/20,1200,12.4,56,0,0,29.91,98,56.4,56.7,1132,53.2,0653,WSW | 238,2.5,WNW | 290,0.4
9/9/20,1100,12.4,55.4,0,0,29.91,99,55.7,56.1,1030,53.2,0653,NNW | 334,3.2,SSE | 149,0.7
9/9/20,1000,12.4,54,0,0,29.91,99,54.4,55.2,0959,53.2,0653,ESE | 120,6.6,SE | 136,3.6
9/9/20,0900,12.4,54.2,0,0,29.89,99,54.5,55.2,0107,53.2,0653,SSE | 156,7.6,S | 180,4.1
9/9/20,0800,12.4,53.3,0,0,29.87,99,53.6,55.2,0107,53.2,0653,ESE | 106,6.4,S | 176,2.9
9/9/20,0700,12.4,53.6,0,0,29.85,98,54,55.2,0107,53.2,0653,ESE | 117,5.6,E | 96,2.7
9/9/20,0600,12.4,54.2,0,0,29.82,99,54.6,55.2,0107,53.6,0317,SSE | 161,6.4,SSE | 160,2.7
9/9/20,0500,12.4,54,0,0,29.81,98,54.4,55.2,0107,53.6,0317,SSE | 147,6.4,SE | 137,2.6
9/9/20,0400,12.4,53.6,0,0,29.8,98,54,55.2,0107,53.6,0317,SE | 124,5.8,ESE | 118,3
9/9/20,0300,12.4,53.5,0,0,29.79,98,54,55.2,0107,53.7,0243,ESE | 111,6.3,SE | 124,2.7
9/9/20,0200,12.4,54.2,0,0,29.79,98,54.8,55.2,0107,54.3,0157,SE | 124,4.1,SE | 124,2
9/9/20,0100,11.9,54.8,0,0,29.79,98,55.4,70.7,1409,54.2,0615,SSE | 167,5.2,SSW | 192,2.6
9/9/20,0000,11.9,54.8,0,0,29.78,97,55.5,70.7,1409,54.2,0615,SSE | 161,5.4,SE | 145,1.1
9/8/20,2300,11.9,54.8,0,0,29.77,97,55.6,70.7,1409,54.2,0615,NW | 305,2.7,WNW | 295,0.6
9/8/20,2200,11.9,54.7,0,0,29.76,97,55.5,70.7,1409,54.2,0615,NNW | 334,5,NNW | 331,1.4
9/8/20,2100,12.1,54.5,0,0,29.75,96,55.5,70.7,1409,54.2,0615,N | 352,8,N | 354,3.8
9/8/20,2000,12.2,54.9,0,0,29.73,96,56,70.7,1409,54.2,0615,NNW | 337,7.5,NNW | 336,3.7
9/8/20,1900,12.2,55.1,0,0,29.72,93,57.1,70.7,1409,54.2,0615,NNW | 334,8.9,NNW | 340,5.8
9/8/20,1800,12.2,55.7,0,0,29.72,82,61.2,70.7,1409,54.2,0615,NW | 309,7.6,NNW | 348,3.6
9/8/20,1700,12.2,56.1,0,0,29.72,79,62.7,70.7,1409,54.2,0615,NW | 308,12.7,NW | 323,5.6
9/8/20,1600,12.2,56,0,0,29.73,74,64.6,70.7,1409,54.2,0615,NNW | 329,12.2,NNW | 343,7.7
9/8/20,1500,12.2,56,0,0,29.74,66,68,70.7,1409,54.2,0615,NW | 326,10.5,NW | 323,5.4
9/8/20,1400,12.2,56,0,0,29.74,68,67.1,70.4,1358,54.2,0615,NW | 318,9.9,NW | 313,5.2
9/8/20,1300,12.2,55.9,0,0,29.75,70,66.1,67.4,1228,54.2,0615,NW | 322,9.4,NNW | 332,4.8
9/8/20,1200,12.2,55.6,0,0,29.75,75,63.7,64.9,1149,54.2,0615,NW | 308,8,NNW | 327,4.1
9/8/20,1100,12.2,56,0,0,29.76,88,59.5,63.2,1059,54.2,0615,NNW | 331,9.7,N | 352,5.1
9/8/20,1000,12.2,55.3,0,0,29.76,97,56.2,58,0105,54.2,0615,NNW | 327,11.7,NNW | 327,6.3
9/8/20,0900,12.2,54.2,0,0,29.75,98,54.9,58,0105,54.2,0615,NW | 324,7.5,NW | 321,3.9
9/8/20,0800,12.2,53.8,0,0,29.74,98,54.4,58,0105,54.2,0615,NNW | 332,8.4,NNW | 341,5.4
9/8/20,0700,12.2,53.6,0,0,29.73,97,54.4,58,0105,54.2,0615,NNW | 342,11.2,N | 3,4.7
9/8/20,0600,12.2,53.9,0,0,29.72,97,54.9,58,0105,54.5,0557,NNW | 341,9.5,NNW | 348,5.3
9/8/20,0500,12.2,54,0,0,29.72,96,55.2,58,0105,54.7,0448,NNW | 330,6.1,NW | 317,3.6
9/8/20,0400,12.2,54.3,0,0,29.72,94,56,58,0105,55.6,0400,NW | 323,8.2,NNW | 327,2.7
9/8/20,0300,12.3,54.2,0,0,29.72,92,56.7,58,0105,56.2,0255,NNW | 341,7.3,NW | 324,2.2
9/8/20,0200,12.3,54.4,0,0,29.73,89,57.5,58,0105,57,0159,N | 355,4.3,NNW | 339,1.7
9/8/20,0100,12.1,54.6,0,0,29.76,87,58.3,93.2,1602,57.6,0052,N | 352,6.3,NNW | 330,2.4
9/8/20,0000,12.1,54.7,0,0,29.77,85,59.3,93.2,1602,58.6,2357,N | 354,7.3,NNW | 346,2.4
9/7/20,2300,12.4,53.9,0,0,29.77,79,60.4,93.2,1602,59.3,2259,S | 183,2.6,WNW | 289,0.8
9/7/20,2200,12.4,53.5,0,0,29.78,73,62.1,93.2,1602,61.5,2159,SSE | 155,3.2,NW | 318,0.9
9/7/20,2100,12.4,53.6,0,0,29.79,69,63.9,93.2,1602,62.7,2100,WSW | 239,3.1,N | 354,1
9/7/20,2000,12.4,53.8,0,0,29.79,61,67.7,93.2,1602,65,1939,SSE | 162,5,NW | 317,1.4
9/7/20,1900,12.4,54.5,0,0,29.79,49,75,93.2,1602,67.7,0609,SSW | 208,7.7,W | 263,2.5
9/7/20,1800,12.4,48.7,0,0,29.8,30,83.6,93.2,1602,67.7,0609,W | 279,11.7,NW | 314,5.2
9/7/20,1700,12.4,38.5,0,0,29.81,16,91.1,93.2,1602,67.7,0609,NW | 318,17.5,NNW | 334,7.4
9/7/20,1600,12.4,48.3,0,0,29.82,27,88.4,92.9,1559,67.7,0609,W | 278,13.1,WNW | 296,5.5
9/7/20,1500,12.4,56.5,0,0,29.83,42,81.6,84.3,1454,67.7,0609,WSW | 247,6.2,WSW | 245,3.1
9/7/20,1400,12.4,56.8,0,0,29.85,49,77.5,82,1045,67.7,0609,WSW | 242,7.5,WSW | 251,4.4
9/7/20,1300,12.4,57,0,0,29.86,50,76.8,82,1045,67.7,0609,WSW | 243,6.2,WSW | 245,3.7
9/7/20,1200,12.4,57.1,0,0,29.88,49,77.5,82,1045,67.7,0609,SW | 232,6.4,WSW | 241,3
9/7/20,1100,12.4,57.4,0,0,29.89,47,79.1,82,1045,67.7,0609,SW | 222,4.9,SW | 220,1.9
9/7/20,1000,12.4,55.9,0,0,29.89,53,74.3,77.8,1000,67.7,0609,W | 265,2.2,W | 264,0.7
9/7/20,0900,12.4,53.4,0,0,29.89,56,69.8,75,0419,67.7,0609,WNW | 291,2.2,W | 277,0.4
9/7/20,0800,12.4,49.8,0,0,29.88,47,70.8,75,0419,67.7,0609,ENE | 66,3.2,E | 79,0.4
9/7/20,0700,12.4,48.4,0,0,29.88,44,71.6,75,0419,67.7,0609,ENE | 59,5.3,E | 101,0.9
9/7/20,0600,12.4,48.2,0,0,29.88,42,72.8,75,0419,69.7,0600,ENE | 57,5.1,E | 94,0.9
9/7/20,0500,12.4,48.5,0,0,29.89,41,73.6,75,0419,69.9,0111,ENE | 65,5.1,E | 96,1.8
9/7/20,0400,12.5,49.1,0,0,29.89,43,72.5,73.2,0341,69.9,0111,ENE | 69,5.2,E | 96,1.6
9/7/20,0300,12.5,49.5,0,0,29.9,45,72.2,72.6,0203,69.9,0111,N | 359,3.8,ENE | 76,0.7
9/7/20,0200,12.5,49.5,0,0,29.9,47,70.6,72.4,0200,69.9,0111,WNW | 289,2.2,W | 272,0.4
9/7/20,0100,12.3,48.2,0,0,29.91,36,77.7,97,1535,64.6,0305,ENE | 78,4,ENE | 67,1.1
9/7/20,0000,12.3,46,0,0,29.93,28,81.9,97,1535,64.6,0305,ENE | 58,4.4,ENE | 72,1.5
9/6/20,2300,12.3,43.4,0,0,29.94,24,84.1,97,1535,64.6,0305,NE | 43,2.7,ESE | 109,0.6
9/6/20,2200,12.3,41.3,0,0,29.94,22,84.9,97,1535,64.6,0305,ESE | 104,3.1,ESE | 116,0.6
9/6/20,2100,12.3,39.6,0,0,29.94,21,84.3,97,1535,64.6,0305,NNE | 28,4.8,E | 91,1.5
9/6/20,2000,12.3,37.1,0,0,29.93,17,86.7,97,1535,64.6,0305,N | 350,11.5,NNE | 13,4.2
9/6/20,1900,12.3,36.7,0,0,29.93,16,89.5,97,1535,64.6,0305,NW | 316,12.6,NW | 322,4.3
9/6/20,1800,12.3,40.7,0,0,29.94,16,93.4,97,1535,64.6,0305,WNW | 297,12.3,N | 350,4.2
9/6/20,1700,12.3,46.4,0,0,29.95,19,95.1,97,1535,64.6,0305,NW | 309,15,N | 1,8.1
9/6/20,1600,12.3,50.6,0,0,29.95,24,93,97,1535,64.6,0305,W | 280,16,NNW | 330,7.3
9/6/20,1500,12.3,57.5,0,0,29.96,36,87.5,90.7,1450,64.6,0305,WSW | 237,7.3,WSW | 239,3.6
9/6/20,1400,12.3,57.2,0,0,29.97,37,86.8,89,1331,64.6,0305,SW | 221,6.1,WSW | 248,3.2
9/6/20,1300,12.3,53.7,0,0,29.98,34,85.1,87.4,1226,64.6,0305,SW | 219,6.1,SW | 230,3.5
9/6/20,1200,12.3,54.4,0,0,30,36,84.5,86.8,1102,64.6,0305,SW | 236,6.3,WSW | 237,3.5
9/6/20,1100,12.3,56.6,0,0,30.01,40,83.6,86.2,1049,64.6,0305,WSW | 252,3.9,SW | 235,1.8
9/6/20,1000,12.3,56,0,0,30.02,45,78.9,81,0953,64.6,0305,WNW | 285,3.8,WSW | 240,1.1
9/6/20,0900,12.3,54.2,0,0,30,46,76.3,78.8,0833,64.6,0305,SE | 128,2.6,SW | 233,0.7
9/6/20,0800,12.3,50.9,0,0,30,44,74,75.7,0720,64.6,0305,NNE | 17,3.2,ENE | 65,0.8
9/6/20,0700,12.3,50.6,0,0,29.99,45,73.5,75.2,0349,64.6,0305,NNE | 29,6,E | 82,1.6
9/6/20,0600,12.3,51.5,0,0,29.98,49,71.6,75.2,0349,64.6,0305,NE | 53,8.3,E | 80,2.1
9/6/20,0500,12.4,51.9,0,0,29.97,50,71.4,75.2,0349,64.6,0305,E | 81,4.9,E | 95,1.6
9/6/20,0400,12.4,51.9,0,0,29.96,52,70.8,75.2,0349,64.6,0305,NE | 44,6.1,E | 101,1.6
9/6/20,0300,12.4,52.2,0,0,29.97,56,68.6,72.3,0139,65.4,0300,NNW | 344,4,NE | 37,1
9/6/20,0200,12.4,52.2,0,0,29.97,52,70.7,72.3,0139,69.5,0200,ENE | 61,4.2,E | 91,0.8
9/6/20,0100,12.2,52.8,0,0,29.98,51,71.6,81.5,1545,54.6,0313,ENE | 66,3.6,E | 85,0.8
9/6/20,0000,12.2,53.4,0,0,29.98,49,73.7,81.5,1545,54.6,0313,ENE | 78,6.6,E | 86,3.5
9/5/20,2300,12.2,53.5,0,0,29.98,47,75.1,81.5,1545,54.6,0313,ENE | 78,6.9,E | 82,3.1
9/5/20,2200,12.2,52.8,0,0,29.98,42,77.8,81.5,1545,54.6,0313,ENE | 68,3.6,E | 94,0.9
9/5/20,2100,12.2,52.5,0,0,29.97,44,76.2,81.5,1545,54.6,0313,NNE | 17,4.9,NE | 38,1.9
9/5/20,2000,12.2,53.5,0,0,29.96,46,75.5,81.5,1545,54.6,0313,NNE | 12,4.6,NW | 309,1.1
9/5/20,1900,12.2,54.4,0,0,29.95,45,77.3,81.5,1545,54.6,0313,WNW | 292,4.4,SW | 230,1.5
9/5/20,1800,12.2,54.2,0,0,29.96,42,79.4,81.5,1545,54.6,0313,SW | 223,4.6,WSW | 237,2.6
9/5/20,1700,12.2,53.9,0,0,29.97,43,78.2,81.5,1545,54.6,0313,WSW | 239,6.6,WSW | 243,4.2
9/5/20,1600,12.2,54.6,0,0,29.98,42,79.7,81.5,1545,54.6,0313,WSW | 244,6.5,WSW | 237,3.8
9/5/20,1500,12.2,55.8,0,0,29.99,46,78.6,81.1,1340,54.6,0313,WSW | 242,7.3,SW | 223,4.5
