"Study Area","Transect Name","Point Id","Event Date","Vegetation Type","USDA Code","Percent Cover","Height"
SMA-11-01,TOKA,TOKA-018,2024-06-14,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-018,2024-06-14,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-018,2024-06-14,shrubs,TODI,10,100
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,shrubs,BAPI,15,50
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,CAOV4,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,ESCA2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,HECR2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,HYGL2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,MADI6,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,MEPO3,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,trees,PIRA2,1,5
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,PLER3,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,shrubs,TODI,1,20
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,TRHI4,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,TRSU3,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-022,2018-04-17,grassesAndForbs,WYHE,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,RUMEX,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,shrubs,BAPI,50,100
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,CENTA2,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-022,2021-05-26,shrubs,PIRA2,1,350
SMA-11-01,TOKA,TOKA-022,2021-05-26,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,shrubs,BAPI,55,175
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,ESCA2,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,MASA,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,PAVI3,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,trees,PIRA2,1,7
SMA-11-01,TOKA,TOKA-022,2024-06-07,shrubs,RUUR,10,40
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,SOOL,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-022,2024-06-07,grassesAndForbs,VIHI,,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,ACMI2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,ANAR,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,ANCO2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,ARDO3,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,shrubs,BAPI,60,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,BRCA6,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,BRHO2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,BRMI2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,CETE9,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,CLDO2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,DAGL,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,GEDI,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,shrubs,HODI,1,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,HOLA,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,HOMA2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,LASE,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,LIUS,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,LOGA2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,MASA,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,PAVI3,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,PIEC,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,trees,PSME,2,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,PTAQ,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,RUAC3,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,shrubs,RUUR,15,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,SYCH4,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,shrubs,TODI,25,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,TRDU2,0,
SMA-11-01,TOKA,TOKA-029,2016-06-15,grassesAndForbs,VELA,0,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,shrubs,BAPI,55,150
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,CAOV4,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,CLDO2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,shrubs,COSE16,1,100
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,DACA3,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,ESCA2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,FRVE,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,HOCA3,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,shrubs,HODI,1,150
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,JUPA2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,LOGA2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,MEPO3,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,NALE2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,POTEN,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,trees,PSME,6,12
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,PSRA5,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,shrubs,RUUR,10,25
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,STACH,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,shrubs,SYMO,1,20
SMA-11-01,TOKA,TOKA-029,2018-04-23,shrubs,TODI,25,100
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,TRDU2,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,VELA,,
SMA-11-01,TOKA,TOKA-029,2018-04-23,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,JUNCU,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,AICA,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,shrubs,ARCA11,1,50
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,shrubs,BAPI,26,175
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,BRCA6,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,CEME2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,DACA3,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,shrubs,DIAUA,1,75
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,ELGL,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,ERCI6,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,GAUS,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,shrubs,HODI,1,75
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,HOVU,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,HYGL2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,JUPA2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,LOHU2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,MAEX,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,NALE2,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,shrubs,PSME,1,150
SMA-11-01,TOKA,TOKA-030,2018-05-16,trees,PSME,3,12
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,PSRA5,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,SCAR7,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,shrubs,TODI,8,75
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-030,2018-05-16,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,AICA,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,shrubs,ALRU2,20,
SMA-11-01,TOKA,TOKA-034,2016-06-14,shrubs,BAPI,2,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,CAPU18,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,shrubs,COSE16,15,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,RUPU3,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,shrubs,RUUR,35,
SMA-11-01,TOKA,TOKA-034,2016-06-14,shrubs,SALIX,40,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,SCAR7,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,STACH,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,SYCHC,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,shrubs,TODI,2,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,TRIFO,,
SMA-11-01,TOKA,TOKA-034,2016-06-14,grassesAndForbs,VICIA,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,RUMEX,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,ALPR3,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,trees,ALRU2,20,16
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,shrubs,BAPI,2,150
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,BRASS2,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,BRCA6,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,BRDI3,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,shrubs,COSE16,4,200
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,DRAR3,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,EQAR,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,GALIU,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,GEDI,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,HOMA2,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,HOMU,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,LIBI5,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,shrubs,LOIN5,1,150
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,POAN,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,trees,QUAG,2,15
SMA-11-01,TOKA,TOKA-034,2018-04-23,shrubs,RIBES,1,50
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,shrubs,RUUR,20,100
SMA-11-01,TOKA,TOKA-034,2018-04-23,trees,SALIX,35,6
SMA-11-01,TOKA,TOKA-034,2018-04-23,trees,SARA2,2,3
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,STACH,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,shrubs,TODI,3,150
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-034,2018-04-23,grassesAndForbs,VITE,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,AGROS2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,ANMA,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,ARCA11,40,130
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,BAPI,40,140
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,BRDI2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,CEME2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,DIAU,10,60
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,DICA14,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,EPCA3,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,ERCI6,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,FRAGA,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,FRCA12,35,2
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,HODI,1,40
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,LETR5,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,MARAH,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,MELIC,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,MOVI2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,NAPU4,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,trees,PSME,1,6
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,RUUR,1,20
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,SYMPH,1,25
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,TOAR,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,shrubs,TODI,15,65
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-035,2022-05-26,grassesAndForbs,VUBR,,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,JUNCU,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,ACMI2,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,ARDO3,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,CAPY2,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,CETE9,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,CLDO2,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,CYEC,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,LASE,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,MASA,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,MATRI,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,PAVI3,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,RUAC3,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,RUPU3,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,SYCH4,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,TARAX,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,TRDU2,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,VELA,0,
SMA-11-01,TOKA,TOKA-041,2016-06-13,grassesAndForbs,VISA,0,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,shrubs,BAPI,18,100
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,CLDO2,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,DRAR3,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,ERODI,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,HOCA3,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,shrubs,LOIN5,1,100
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,RASA2,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,shrubs,RUUR,1,25
SMA-11-01,TOKA,TOKA-041,2018-04-20,shrubs,SARA2,2,100
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,STACH,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,shrubs,SYAL,1,50
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,shrubs,TODI,1,100
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,URDI,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,VELA,,
SMA-11-01,TOKA,TOKA-041,2018-04-20,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,AICA,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,shrubs,BAPI,55,155
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,shrubs,PSME,1,150
SMA-11-01,TOKA,TOKA-041,2022-05-24,shrubs,RIBES,1,80
SMA-11-01,TOKA,TOKA-041,2022-05-24,shrubs,RUUR,35,50
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-041,2022-05-24,shrubs,TODI,10,60
SMA-11-01,TOKA,TOKA-041,2022-05-24,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,ANAR,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,ARDO3,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,shrubs,BAPI,35,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,BRMI2,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,CAPU18,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,DAGL,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,GEDI,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,grassesAndForbs,HEMA80,0,
SMA-11-01,TOKA,TOKA-055,2016-05-24,shrubs,HODI,1,
